SPECIES_NR,WETNAAM,NEDNAAM,SYNONYM,VALID_NR,GROEP,HIDE,GENUS_WET,GENUS_NED,FAM_NR
22247,Hypocrea rufa,Rossige kussentjeszwam,0,22247,5,0,Hypocrea,Kussentjeszwam p.p.,
22249,Hypocrea rufa imperfect,,0,22249,5,0,Hypocrea,Kussentjeszwam p.p.,
22248,Hypocrea rufa perfect,,0,22248,5,0,Hypocrea,Kussentjeszwam p.p.,
22250,Hypocrea schweinizii,Donkerbruine kussentjeszwam,0,22250,5,0,Hypocrea,Kussentjeszwam p.p.,
22252,Hypocrea schweinizii imperfect,,0,22252,5,0,Hypocrea,Kussentjeszwam p.p.,
22251,Hypocrea schweinizii perfect,,0,22251,5,0,Hypocrea,Kussentjeszwam p.p.,
22196,Hyphodermella species,,0,22196,5,0,Hyphodermella,,
22197,Hyphodermella corrugata,Kalktandjeszwam,0,22197,5,0,Hyphodermella,,
22181,Hyphoderma species,Harskorstje,0,22181,5,0,Hyphoderma,Harskorstje,
22182,Hyphoderma argillaceum,Fijnharig harskorstje,0,22182,5,0,Hyphoderma,Harskorstje,
22183,Hyphoderma cryptocallimon,Verborgen harskorstje,0,22183,5,0,Hyphoderma,Harskorstje,
22184,Hyphoderma deviatum,Nathalskorstje,0,22184,5,0,Hyphoderma,Harskorstje,
22185,Hyphoderma macedonicum,Smalsporig harskorstje,0,22185,5,0,Hyphoderma,Harskorstje,
22186,Hyphoderma medioburiense,Langsporig harskorstje,0,22186,5,0,Hyphoderma,Harskorstje,
22187,Hyphoderma mutatum,,0,22187,5,0,Hyphoderma,Harskorstje,
22188,Hyphoderma orphanellum,Knopharig harskorstje,0,22188,5,0,Hyphoderma,Harskorstje,
22189,Hyphoderma pallidum,Spitscellig harskorstje,0,22189,5,0,Hyphoderma,Harskorstje,
22190,Hyphoderma praetermissum,Kransbekerharskorstje,0,22190,5,0,Hyphoderma,Harskorstje,
22191,Hyphoderma puberum,Fluwelig harskorstje,0,22191,5,0,Hyphoderma,Harskorstje,
22192,Hyphoderma roseocremeum,Blozend harskorstje,0,22192,5,0,Hyphoderma,Harskorstje,
22193,Hyphoderma setigerum,Barstend harskorstje,0,22193,5,0,Hyphoderma,Harskorstje,
22194,Hyphoderma subdefinitum,Dun harskorstje,0,22194,5,0,Hyphoderma,Harskorstje,
22195,Hyphoderma tsugae,Breedsporig harskorstje,0,22195,5,0,Hyphoderma,Harskorstje,
22211,Hyphodontiella species,,0,22211,5,0,Hyphodontiella,,
22212,Hyphodontiella multiseptata,Veelseptig korstje,0,22212,5,0,Hyphodontiella,,
22213,Hypochnella species,Troskorstje,0,22213,5,0,Hypochnella,Troskorstje,
22214,Hypochnella violacea,Violet troskorstje,0,22214,5,0,Hypochnella,Troskorstje,
22217,Hypochnicium species,Elfendoekje p.p.,0,22217,5,0,Hypochnicium,Elfendoekje p.p.,
22218,Hypochnicium albostramineum,Grootsporig elfendoekje,0,22218,5,0,Hypochnicium,Elfendoekje p.p.,
22220,Hypochnicium bombycinum f. bombycinum,,0,22220,5,0,Hypochnicium,Elfendoekje p.p.,
22221,Hypochnicium bombycinum f. irpicoides,,0,22221,5,0,Hypochnicium,Elfendoekje p.p.,
22222,Hypochnicium bombycinum f. pinicola,,0,22222,5,0,Hypochnicium,Elfendoekje p.p.,
22223,Hypochnicium bombycinum f. ramulosa,,0,22223,5,0,Hypochnicium,Elfendoekje p.p.,
22219,Hypochnicium bombycinum,Harlekijnkorstje,0,22219,5,0,Hypochnicium,Elfendoekje p.p.,
22224,Hypochnicium eichleri,Ruwsporig elfendoekje,0,22224,5,0,Hypochnicium,Elfendoekje p.p.,
22225,Hypochnicium geogenium,Smalsporig elfendoekje,0,22225,5,0,Hypochnicium,Elfendoekje p.p.,
22226,Hypochnicium polonense,Ruwharig elfendoekje,0,22226,5,0,Hypochnicium,Elfendoekje p.p.,
22227,Hypochnicium punctulatum s.l.,,0,22227,5,0,Hypochnicium,Elfendoekje p.p.,
22228,Hypochnicium punctulatum s.s.,Kleinsporig elfendoekje,0,22228,5,0,Hypochnicium,Elfendoekje p.p.,
22229,Hypochnicium sphaerosporum,Rondsporig elfendoekje,0,22229,5,0,Hypochnicium,Elfendoekje p.p.,
22230,Hypochnicium vellereum,Winterelfendoekje,0,22230,5,0,Hypochnicium,Elfendoekje p.p.,
22253,Hypocreopsis species,Kussentjeszwam p.p.,0,22253,5,0,Hypocreopsis,Kussentjeszwam p.p.,
22254,Hypocreopsis lichenoides,Rozetkussentjeszwam,0,22254,5,0,Hypocreopsis,Kussentjeszwam p.p.,
22298,Hypsizygus species,,0,22298,5,0,Hypsizygus,,
22299,Hypsizygus ulmarius,Iepezwam,0,22299,5,0,Hypsizygus,,
22198,Hyphodontia species,Tandjeszwam p.p.,0,22198,5,0,Hyphodontia,Tandjeszwam p.p.,
22200,Hyphodontia alutaria,Grootsporige wrattandjeszwam,0,22200,5,0,Hyphodontia,Tandjeszwam p.p.,
22199,Hyphodontia alutacea,,0,22199,5,0,Hyphodontia,Tandjeszwam p.p.,
22201,Hyphodontia arguta,Priemtandjeszwam,0,22201,5,0,Hyphodontia,Tandjeszwam p.p.,
22202,Hyphodontia barba-jovis,Franjetandjeszwam,0,22202,5,0,Hyphodontia,Tandjeszwam p.p.,
22203,Hyphodontia breviseta,Naaldhouttandjeszwam,0,22203,5,0,Hyphodontia,Tandjeszwam p.p.,
22204,Hyphodontia crustosa,Korrelige tandjeszwam,0,22204,5,0,Hyphodontia,Tandjeszwam p.p.,
22205,Hyphodontia floccosa,,0,22205,5,0,Hyphodontia,Tandjeszwam p.p.,
22206,Hyphodontia granulosa,,0,22206,5,0,Hyphodontia,Tandjeszwam p.p.,
22207,Hyphodontia nespori,Penseeltandjeszwam,0,22207,5,0,Hyphodontia,Tandjeszwam p.p.,
22208,Hyphodontia pallidula,Kleinsporige wrattandjeszwam,0,22208,5,0,Hyphodontia,Tandjeszwam p.p.,
22209,Hyphodontia quercina,Eiketandjeszwam,0,22209,5,0,Hyphodontia,Tandjeszwam p.p.,
22210,Hyphodontia subalutacea,Wimpertandjeszwam,0,22210,5,0,Hyphodontia,Tandjeszwam p.p.,
22215,Hypochniciellum species,Plooivlies p.p.,0,22215,5,0,Hypochniciellum,Plooivlies p.p.,
22216,Hypochniciellum molle,Bleekgeel plooivlies,0,22216,5,0,Hypochniciellum,Plooivlies p.p.,
22280,Hypoxylon species,Kogelzwam p.p.,0,22280,5,0,Hypoxylon,Kogelzwam p.p.,
22282,Hypoxylon cohaerens v. cohaerens,,0,22282,5,0,Hypoxylon,Kogelzwam p.p.,
22281,Hypoxylon cohaerens,Kasseienkogelzwam,0,22281,5,0,Hypoxylon,Kogelzwam p.p.,
22283,Hypoxylon confluens,,0,22283,5,0,Hypoxylon,Kogelzwam p.p.,
22284,Hypoxylon effusum,,0,22284,5,0,Hypoxylon,Kogelzwam p.p.,
22285,Hypoxylon ferrugineum,Oranjebruine kogelzwam,0,22285,5,0,Hypoxylon,Kogelzwam p.p.,
22286,Hypoxylon fragiforme,Roestbruine kogelzwam,0,22286,5,0,Hypoxylon,Kogelzwam p.p.,
22287,Hypoxylon fuscum,Gladde kogelzwam,0,22287,5,0,Hypoxylon,Kogelzwam p.p.,
22288,Hypoxylon howeianum,Kleinsporige kogelzwam,0,22288,5,0,Hypoxylon,Kogelzwam p.p.,
22289,Hypoxylon mammatum,,0,22289,5,0,Hypoxylon,Kogelzwam p.p.,
22290,Hypoxylon mediterraneum,Zwarte korstkogelzwam,0,22290,5,0,Hypoxylon,Kogelzwam p.p.,
22291,Hypoxylon multiforme,Vergroeide kogelzwam,0,22291,5,0,Hypoxylon,Kogelzwam p.p.,
22292,Hypoxylon rubiginosum s.l.,,0,22292,5,0,Hypoxylon,Kogelzwam p.p.,
22293,Hypoxylon rubiginosum s.s.,Rode korstkogelzwam,0,22293,5,0,Hypoxylon,Kogelzwam p.p.,
22294,Hypoxylon rutilum,Blozende korstkogelzwam,0,22294,5,0,Hypoxylon,Kogelzwam p.p.,
22295,Hypoxylon serpens s.l.,,0,22295,5,0,Hypoxylon,Kogelzwam p.p.,
22296,Hypoxylon serpens s.s.,Grijze korstkogelzwam,0,22296,5,0,Hypoxylon,Kogelzwam p.p.,
22297,Hypoxylon udum,,0,22297,5,0,Hypoxylon,Kogelzwam p.p.,
22255,Hypomyces species,Zwameter,0,22255,5,0,Hypomyces,Zwameter,
22258,Hypomyces aurantius imperfect,,0,22258,5,0,Hypomyces,Zwameter,
22257,Hypomyces aurantius perfect,,0,22257,5,0,Hypomyces,Zwameter,
22256,Hypomyces aurantius,Oranje zwameter,0,22256,5,0,Hypomyces,Zwameter,
22259,Hypomyces broomeanus,,0,22259,5,0,Hypomyces,Zwameter,
22260,Hypomyces broomeanus perfect,,0,22260,5,0,Hypomyces,Zwameter,
22262,Hypomyces cervinigenus imperfect,,0,22262,5,0,Hypomyces,Zwameter,
22261,Hypomyces cervinigenus,Kluifzwameter,0,22261,5,0,Hypomyces,Zwameter,
22265,Hypomyces chrysospermus imperfect,,0,22265,5,0,Hypomyces,Zwameter,
22264,Hypomyces chrysospermus perfect,,0,22264,5,0,Hypomyces,Zwameter,
22263,Hypomyces chrysospermus,Goudgele zwameter,0,22263,5,0,Hypomyces,Zwameter,
22268,Hypomyces lateritius imperfect,,0,22268,5,0,Hypomyces,Zwameter,
22267,Hypomyces lateritius perfect,,0,22267,5,0,Hypomyces,Zwameter,
22266,Hypomyces lateritius,Bleke zwameter,0,22266,5,0,Hypomyces,Zwameter,
22270,Hypomyces linkii imperfect,,0,22270,5,0,Hypomyces,Zwameter,
22269,Hypomyces linkii,Champignonzwameter,0,22269,5,0,Hypomyces,Zwameter,
22271,Hypomyces ochraceus,Russulazwameter,0,22271,5,0,Hypomyces,Zwameter,
22273,Hypomyces ochraceus imperfect,,0,22273,5,0,Hypomyces,Zwameter,
22272,Hypomyces ochraceus perfect,,0,22272,5,0,Hypomyces,Zwameter,
22275,Hypomyces odoratus imperfect,,0,22275,5,0,Hypomyces,Zwameter,
22274,Hypomyces odoratus,,0,22274,5,0,Hypomyces,Zwameter,
22278,Hypomyces rosellus imperfect,,0,22278,5,0,Hypomyces,Zwameter,
22277,Hypomyces rosellus perfect,,0,22277,5,0,Hypomyces,Zwameter,
22276,Hypomyces rosellus,Hangende zwameter,0,22276,5,0,Hypomyces,Zwameter,
22279,Hypomyces viridis,Groene zwameter,0,22279,5,0,Hypomyces,Zwameter,
22302,Hysterostegiella species,Dekselbekertje p.p.,0,22302,5,0,Hysterostegiella,Dekselbekertje p.p.,
22303,Hysterostegiella dumeti,Bramedekselbekertje,0,22303,5,0,Hysterostegiella,Dekselbekertje p.p.,
22300,Hysterangium species,Worteltruffel,0,22300,5,0,Hysterangium,Worteltruffel,
22301,Hysterangium crassum,Grote worteltruffel,0,22301,5,0,Hysterangium,Worteltruffel,
22304,Inocybe species,"Vezelkop, Viltkop",0,22304,5,0,Inocybe,"Vezelkop, Viltkop",
22316,Inocybe arenicola v. arenicola,,0,22316,5,0,Inocybe,"Vezelkop, Viltkop",
22305,Inocybe acutella,Spitse moerasvezelkop,0,22305,5,0,Inocybe,"Vezelkop, Viltkop",
22306,Inocybe adaequata,Wijnrode vezelkop,0,22306,5,0,Inocybe,"Vezelkop, Viltkop",
22307,Inocybe aeruginascens,Groenverkleurende vezelkop,0,22307,5,0,Inocybe,"Vezelkop, Viltkop",
22308,Inocybe agardhii,Geringde viltkop,0,22308,5,0,Inocybe,"Vezelkop, Viltkop",
22310,Inocybe albovelutipes s.l.,,0,22310,5,0,Inocybe,"Vezelkop, Viltkop",
22311,Inocybe albovelutipes s.s.,Bleeksteelvezelkop,0,22311,5,0,Inocybe,"Vezelkop, Viltkop",
22309,Inocybe albomarginata,Kleinsporige knolvezelkop,0,22309,5,0,Inocybe,"Vezelkop, Viltkop",
22312,Inocybe alnea,Elzevezelkop,0,22312,5,0,Inocybe,"Vezelkop, Viltkop",
22313,Inocybe amethystina,Paarssteelvezelkop,0,22313,5,0,Inocybe,"Vezelkop, Viltkop",
22314,Inocybe appendiculata,Franjevezelkop,0,22314,5,0,Inocybe,"Vezelkop, Viltkop",
22315,Inocybe arenicola,Duinspleetvezelkop,0,22315,5,0,Inocybe,"Vezelkop, Viltkop",
22317,Inocybe assimilata,Kleine knolvezelkop,0,22317,5,0,Inocybe,"Vezelkop, Viltkop",
22318,Inocybe asterospora,Sterspoorvezelkop,0,22318,5,0,Inocybe,"Vezelkop, Viltkop",
22320,Inocybe auricoma,Gele witsteelvezelkop,0,22320,5,0,Inocybe,"Vezelkop, Viltkop",
22319,Inocybe aurea,Goudgele vezelkop,0,22319,5,0,Inocybe,"Vezelkop, Viltkop",
22322,Inocybe bongardii v. bongardii,Geurende vezelkop,0,22322,5,0,Inocybe,"Vezelkop, Viltkop",
22323,Inocybe bongardii v. pisciodora,Vissige vezelkop,0,22323,5,0,Inocybe,"Vezelkop, Viltkop",
22321,Inocybe bongardii,,0,22321,5,0,Inocybe,"Vezelkop, Viltkop",
22326,Inocybe brunneotomentosa,Valse zwartvoetvezelkop,0,22326,5,0,Inocybe,"Vezelkop, Viltkop",
22324,Inocybe bresadolae,Rossige vezelkop,0,22324,5,0,Inocybe,"Vezelkop, Viltkop",
22325,Inocybe brunneorufa,Kleine sterspoorvezelkop,0,22325,5,0,Inocybe,"Vezelkop, Viltkop",
22336,Inocybe corydalina v. corydalina,Groenige perevezelkop,0,22336,5,0,Inocybe,"Vezelkop, Viltkop",
22340,Inocybe curvipes v. curvipes,,0,22340,5,0,Inocybe,"Vezelkop, Viltkop",
22331,Inocybe cincinnata v. cincinnata,Violetbruine vezelkop,0,22331,5,0,Inocybe,"Vezelkop, Viltkop",
22337,Inocybe corydalina v. erinaceomorpha,Schubbige perevezelkop,0,22337,5,0,Inocybe,"Vezelkop, Viltkop",
22341,Inocybe curvipes v. ionipes,,0,22341,5,0,Inocybe,"Vezelkop, Viltkop",
22332,Inocybe cincinnata v. major,,0,22332,5,0,Inocybe,"Vezelkop, Viltkop",
22328,Inocybe calospora,Stekelspoorvezelkop,0,22328,5,0,Inocybe,"Vezelkop, Viltkop",
22327,Inocybe calamistrata,Groenvoetvezelkop,0,22327,5,0,Inocybe,"Vezelkop, Viltkop",
22329,Inocybe cervicolor,Muffe vezelkop,0,22329,5,0,Inocybe,"Vezelkop, Viltkop",
22330,Inocybe cincinnata,Violetbruine vezelkop,0,22330,5,0,Inocybe,"Vezelkop, Viltkop",
22333,Inocybe commixta,,0,22333,5,0,Inocybe,"Vezelkop, Viltkop",
22334,Inocybe cookei,Gladde knolvezelkop,0,22334,5,0,Inocybe,"Vezelkop, Viltkop",
22335,Inocybe corydalina,,0,22335,5,0,Inocybe,"Vezelkop, Viltkop",
22338,Inocybe cryptocystis,Verborgen vezelkop,0,22338,5,0,Inocybe,"Vezelkop, Viltkop",
22339,Inocybe curvipes,Zilversteelvezelkop,0,22339,5,0,Inocybe,"Vezelkop, Viltkop",
22342,Inocybe decipiens s.l.,,0,22342,5,0,Inocybe,"Vezelkop, Viltkop",
22343,Inocybe decipiens s.s.,Bedrieglijke vezelkop,0,22343,5,0,Inocybe,"Vezelkop, Viltkop",
22344,Inocybe dulcamara s.l.,,0,22344,5,0,Inocybe,"Vezelkop, Viltkop",
22345,Inocybe dulcamara s.s.,Gewone viltkop,0,22345,5,0,Inocybe,"Vezelkop, Viltkop",
22346,Inocybe dunensis,Geelbruine duinvezelkop,0,22346,5,0,Inocybe,"Vezelkop, Viltkop",
22347,Inocybe erubescens,Giftige vezelkop,0,22347,5,0,Inocybe,"Vezelkop, Viltkop",
22354,Inocybe flocculosa v. flocculosa,,0,22354,5,0,Inocybe,"Vezelkop, Viltkop",
22353,Inocybe flocculosa v. crocifolia,,0,22353,5,0,Inocybe,"Vezelkop, Viltkop",
22350,Inocybe flavella v. flavella,,0,22350,5,0,Inocybe,"Vezelkop, Viltkop",
22351,Inocybe flavella v. roseipes,,0,22351,5,0,Inocybe,"Vezelkop, Viltkop",
22348,Inocybe fibrosoides,Ivoorvezelkop,0,22348,5,0,Inocybe,"Vezelkop, Viltkop",
22349,Inocybe flavella,Spitse spleetvezelkop,0,22349,5,0,Inocybe,"Vezelkop, Viltkop",
22352,Inocybe flocculosa,Vlokkige vezelkop,0,22352,5,0,Inocybe,"Vezelkop, Viltkop",
22355,Inocybe fraudans,Perevezelkop,0,22355,5,0,Inocybe,"Vezelkop, Viltkop",
22359,Inocybe fuscomarginata,Bruinsnedeviltkop,0,22359,5,0,Inocybe,"Vezelkop, Viltkop",
22356,Inocybe fuligineoatra,Zwarte knolvezelkop,0,22356,5,0,Inocybe,"Vezelkop, Viltkop",
22357,Inocybe furfurea,Zwartbruine vezelkop,0,22357,5,0,Inocybe,"Vezelkop, Viltkop",
22358,Inocybe fuscidula,Sombere vezelkop,0,22358,5,0,Inocybe,"Vezelkop, Viltkop",
22361,Inocybe geophylla v. geophylla,Witte satijnvezelkop,0,22361,5,0,Inocybe,"Vezelkop, Viltkop",
22362,Inocybe geophylla v. lilacina,Lila satijnvezelkop,0,22362,5,0,Inocybe,"Vezelkop, Viltkop",
22360,Inocybe geophylla,Satijnvezelkop,0,22360,5,0,Inocybe,"Vezelkop, Viltkop",
22363,Inocybe glabrescens,Gladde vezelkop,0,22363,5,0,Inocybe,"Vezelkop, Viltkop",
22364,Inocybe glabripes,Kleinsporige vezelkop,0,22364,5,0,Inocybe,"Vezelkop, Viltkop",
22365,Inocybe glabrodisca,Sombere knobbelspoorvezelkop,0,22365,5,0,Inocybe,"Vezelkop, Viltkop",
22366,Inocybe godeyi,Blozende knolvezelkop,0,22366,5,0,Inocybe,"Vezelkop, Viltkop",
22367,Inocybe grammata,Stinkvezelkop,0,22367,5,0,Inocybe,"Vezelkop, Viltkop",
22369,Inocybe griseovelata,Grijsbruine vezelkop,0,22369,5,0,Inocybe,"Vezelkop, Viltkop",
22368,Inocybe griseolilacina,Lilagrijze vezelkop,0,22368,5,0,Inocybe,"Vezelkop, Viltkop",
22373,Inocybe hirtella v. bispora,,0,22373,5,0,Inocybe,"Vezelkop, Viltkop",
22374,Inocybe hirtella v. hirtella,,0,22374,5,0,Inocybe,"Vezelkop, Viltkop",
22370,Inocybe haemacta,Blozende stinkvezelkop,0,22370,5,0,Inocybe,"Vezelkop, Viltkop",
22371,Inocybe heimii,Duinviltkop,0,22371,5,0,Inocybe,"Vezelkop, Viltkop",
22375,Inocybe hirtelloides,,0,22375,5,0,Inocybe,"Vezelkop, Viltkop",
22372,Inocybe hirtella,Amandelvezelkop,0,22372,5,0,Inocybe,"Vezelkop, Viltkop",
22376,Inocybe huijsmanii,Bleeklila vezelkop,0,22376,5,0,Inocybe,"Vezelkop, Viltkop",
22377,Inocybe hystrix,Schubbige vezelkop,0,22377,5,0,Inocybe,"Vezelkop, Viltkop",
22378,Inocybe impexa,Grauwe zandvezelkop,0,22378,5,0,Inocybe,"Vezelkop, Viltkop",
22379,Inocybe inodora,Geurloze vezelkop,0,22379,5,0,Inocybe,"Vezelkop, Viltkop",
22380,Inocybe involuta,Bruine dennevezelkop,0,22380,5,0,Inocybe,"Vezelkop, Viltkop",
22381,Inocybe jacobi,Vals poedersteeltje,0,22381,5,0,Inocybe,"Vezelkop, Viltkop",
22386,Inocybe lacera v. rhacodes,,0,22386,5,0,Inocybe,"Vezelkop, Viltkop",
22383,Inocybe lacera v. helobia,,0,22383,5,0,Inocybe,"Vezelkop, Viltkop",
22384,Inocybe lacera v. lacera,,0,22384,5,0,Inocybe,"Vezelkop, Viltkop",
22385,Inocybe lacera v. regularis,,0,22385,5,0,Inocybe,"Vezelkop, Viltkop",
22388,Inocybe lanuginosa s.l.,,0,22388,5,0,Inocybe,"Vezelkop, Viltkop",
22382,Inocybe lacera,Zandpadvezelkop,0,22382,5,0,Inocybe,"Vezelkop, Viltkop",
22387,Inocybe langei,Grijsplaatvezelkop,0,22387,5,0,Inocybe,"Vezelkop, Viltkop",
22389,Inocybe leiocephala,Gladhoedvezelkop,0,22389,5,0,Inocybe,"Vezelkop, Viltkop",
22390,Inocybe leptophylla,Purperbruine wolvezelkop,0,22390,5,0,Inocybe,"Vezelkop, Viltkop",
22391,Inocybe leucoblema,Bleekhoedviltkop,0,22391,5,0,Inocybe,"Vezelkop, Viltkop",
22392,Inocybe longicystis,Valse wolvezelkop,0,22392,5,0,Inocybe,"Vezelkop, Viltkop",
22393,Inocybe maculata,Gevlekte vezelkop,0,22393,5,0,Inocybe,"Vezelkop, Viltkop",
22394,Inocybe margaritispora,Schubbige knobbelspoorvezelkop,0,22394,5,0,Inocybe,"Vezelkop, Viltkop",
22395,Inocybe melanopus,Vleksteelvezelkop,0,22395,5,0,Inocybe,"Vezelkop, Viltkop",
22396,Inocybe mixtilis s.l.,,0,22396,5,0,Inocybe,"Vezelkop, Viltkop",
22397,Inocybe mixtilis s.s.,Gele knolvezelkop,0,22397,5,0,Inocybe,"Vezelkop, Viltkop",
22398,Inocybe muricellata,Geelschubbige vezelkop,0,22398,5,0,Inocybe,"Vezelkop, Viltkop",
22399,Inocybe mycenoides,Tengere vezelkop,0,22399,5,0,Inocybe,"Vezelkop, Viltkop",
22400,Inocybe napipes,Bruine knolvezelkop,0,22400,5,0,Inocybe,"Vezelkop, Viltkop",
22401,Inocybe nitidiuscula,Glanzende vezelkop,0,22401,5,0,Inocybe,"Vezelkop, Viltkop",
22402,Inocybe oblectabilis,Forse vezelkop,0,22402,5,0,Inocybe,"Vezelkop, Viltkop",
22403,Inocybe obscureobadia,Bruine pelargoniumvezelkop,0,22403,5,0,Inocybe,"Vezelkop, Viltkop",
22404,Inocybe ochroalba,Bleekgele vezelkop,0,22404,5,0,Inocybe,"Vezelkop, Viltkop",
22405,Inocybe olivaceobrunnea,,0,22405,5,0,Inocybe,"Vezelkop, Viltkop",
22406,Inocybe ovatocystis,Gewone wolvezelkop,0,22406,5,0,Inocybe,"Vezelkop, Viltkop",
22412,Inocybe phaeodisca v. geophylloides,,0,22412,5,0,Inocybe,"Vezelkop, Viltkop",
22419,Inocybe pseudoasterospora v. microsperma,,0,22419,5,0,Inocybe,"Vezelkop, Viltkop",
22413,Inocybe phaeodisca v. phaeodisca,,0,22413,5,0,Inocybe,"Vezelkop, Viltkop",
22407,Inocybe paludinella,Valse satijnvezelkop,0,22407,5,0,Inocybe,"Vezelkop, Viltkop",
22408,Inocybe pelargonium,Gele pelargoniumvezelkop,0,22408,5,0,Inocybe,"Vezelkop, Viltkop",
22409,Inocybe perbrevis,Smalplaatviltkop,0,22409,5,0,Inocybe,"Vezelkop, Viltkop",
22410,Inocybe petiginosa,Poedersteeltje,0,22410,5,0,Inocybe,"Vezelkop, Viltkop",
22411,Inocybe phaeodisca,Tweekleurige vezelkop,0,22411,5,0,Inocybe,"Vezelkop, Viltkop",
22414,Inocybe posterula,,0,22414,5,0,Inocybe,"Vezelkop, Viltkop",
22415,Inocybe praetervisa,Gewone knolvezelkop,0,22415,5,0,Inocybe,"Vezelkop, Viltkop",
22416,Inocybe proximella,,0,22416,5,0,Inocybe,"Vezelkop, Viltkop",
22417,Inocybe pruinosa,Bleke zandvezelkop,0,22417,5,0,Inocybe,"Vezelkop, Viltkop",
22420,Inocybe pseudodestricta,Glanzende spleetvezelkop,0,22420,5,0,Inocybe,"Vezelkop, Viltkop",
22421,Inocybe pseudohiulca,Gevlekte knolvezelkop,0,22421,5,0,Inocybe,"Vezelkop, Viltkop",
22418,Inocybe pseudoasterospora,Valse sterspoorvezelkop,0,22418,5,0,Inocybe,"Vezelkop, Viltkop",
22422,Inocybe pusio,Paarssteelspleetvezelkop,0,22422,5,0,Inocybe,"Vezelkop, Viltkop",
22423,Inocybe putilla,,0,22423,5,0,Inocybe,"Vezelkop, Viltkop",
22425,Inocybe quietiodor s.l.,,0,22425,5,0,Inocybe,"Vezelkop, Viltkop",
22424,Inocybe queletii,Voorjaarsvezelkop,0,22424,5,0,Inocybe,"Vezelkop, Viltkop",
22426,Inocybe quietiodor s.s.,Wantsenvezelkop,0,22426,5,0,Inocybe,"Vezelkop, Viltkop",
22431,Inocybe rufuloides v. exilis,,0,22431,5,0,Inocybe,"Vezelkop, Viltkop",
22427,Inocybe reisneri,Paarssteelknolvezelkop,0,22427,5,0,Inocybe,"Vezelkop, Viltkop",
22428,Inocybe rennyi,,0,22428,5,0,Inocybe,"Vezelkop, Viltkop",
22429,Inocybe rimosa,Geelbruine spleetvezelkop,0,22429,5,0,Inocybe,"Vezelkop, Viltkop",
22430,Inocybe rufuloides,Slanke roodpootvezelkop,0,22430,5,0,Inocybe,"Vezelkop, Viltkop",
22439,Inocybe splendens v. phaeoleuca,Sombere aarddrager,0,22439,5,0,Inocybe,"Vezelkop, Viltkop",
22440,Inocybe splendens v. splendens,,0,22440,5,0,Inocybe,"Vezelkop, Viltkop",
22432,Inocybe salicis,Wilgevezelkop,0,22432,5,0,Inocybe,"Vezelkop, Viltkop",
22433,Inocybe sambucina,Witte heidevezelkop,0,22433,5,0,Inocybe,"Vezelkop, Viltkop",
22434,Inocybe serotina,Grote duinvezelkop,0,22434,5,0,Inocybe,"Vezelkop, Viltkop",
22435,Inocybe similis,Grootsporige vezelkop,0,22435,5,0,Inocybe,"Vezelkop, Viltkop",
22436,Inocybe sindonia,Blonde vezelkop,0,22436,5,0,Inocybe,"Vezelkop, Viltkop",
22437,Inocybe soluta,Bleeksporige vezelkop,0,22437,5,0,Inocybe,"Vezelkop, Viltkop",
22438,Inocybe splendens,Aarddrager,0,22438,5,0,Inocybe,"Vezelkop, Viltkop",
22442,Inocybe squarrosa,Dwergvezelkop,0,22442,5,0,Inocybe,"Vezelkop, Viltkop",
22441,Inocybe squamata,Populiervezelkop,0,22441,5,0,Inocybe,"Vezelkop, Viltkop",
22443,Inocybe striata,Spitse vezelkop,0,22443,5,0,Inocybe,"Vezelkop, Viltkop",
22445,Inocybe subnudipes,,0,22445,5,0,Inocybe,"Vezelkop, Viltkop",
22444,Inocybe subcarpta,Bruine zandvezelkop,0,22444,5,0,Inocybe,"Vezelkop, Viltkop",
22446,Inocybe subporospora,Roodbruine zandvezelkop,0,22446,5,0,Inocybe,"Vezelkop, Viltkop",
22447,Inocybe tenebrosa,Zwartvoetvezelkop,0,22447,5,0,Inocybe,"Vezelkop, Viltkop",
22448,Inocybe terrigena,Schubbige viltkop,0,22448,5,0,Inocybe,"Vezelkop, Viltkop",
22449,Inocybe tjallingiorum,Kastanjebruine vezelkop,0,22449,5,0,Inocybe,"Vezelkop, Viltkop",
22450,Inocybe undulatospora,Geelbruine knobbelspoorvezelkop,0,22450,5,0,Inocybe,"Vezelkop, Viltkop",
22451,Inocybe vaccina,Oranjebruine vezelkop,0,22451,5,0,Inocybe,"Vezelkop, Viltkop",
22452,Inocybe vulpinella,Kleine duinvezelkop,0,22452,5,0,Inocybe,"Vezelkop, Viltkop",
22454,Inocybe whitei f. armeniaca,,0,22454,5,0,Inocybe,"Vezelkop, Viltkop",
22455,Inocybe whitei f. whitei,,0,22455,5,0,Inocybe,"Vezelkop, Viltkop",
22453,Inocybe whitei,Blozende dennevezelkop,0,22453,5,0,Inocybe,"Vezelkop, Viltkop",
22456,Inocybe xanthomelas,Vale knolvezelkop,0,22456,5,0,Inocybe,"Vezelkop, Viltkop",
22457,Inonotus species,Weerschijnzwam,0,22457,5,0,Inonotus,Weerschijnzwam,
22458,Inonotus cuticularis,Dunne weerschijnzwam,0,22458,5,0,Inonotus,Weerschijnzwam,
22459,Inonotus dryadeus,Eikeweerschijnzwam,0,22459,5,0,Inonotus,Weerschijnzwam,
22460,Inonotus hastifer,Korstweerschijnzwam,0,22460,5,0,Inonotus,Weerschijnzwam,
